desc_id,text_match_desc_ids,text_match_strings
mhh.f.illbk.18,mhh.c.illbk.18,"ed like a ridge of golden rocks till we discoverd <br>two globes of crimson fire. from which the sea <br>fled away in clouds of smoke, and now we saw, it <br>was the head of Leviathan, his forehead was di <br>-vided into streaks of green & purple like those on <br>a tygers forehead: soon we saw his mouth & red <br>gills hang just above the raging foam tinging the <br>black deep with beams of blood, advancing toward<br>us"
mhh.f.illbk.18,mhh.b.illbk.18,"root of an oak, he was suspended in a fungus"
mhh.f.illbk.18,mhh.b.illbk.18,"which hung with the head downward into the deep:<br>By degrees we beheld the infinite Abyss, fiery <br>as the smoke of a burning city; beneath us at an <br>immense distance was the sun, black but shining <br>round it were fiery tracks on which revolv'd vast <br>spiders. crawling after their prey; which flew or <br>rather swum in the infinite deep, in the most ter- <br>-rific shapes of animals sprung from corruption. <br>& the air was full of them, & seemd composed <br>of them; these are Devils. and are called Powers <br>of the air, I now asked my companion which was my <br>eternal lot? he said, between the black & white spiders<br>But now, from between the black & white spiders <br>a cloud and fire burst and rolled thro the deep <br>blackning all beneath. so that the nether deep grew <br>black as a sea & rolled with a terrible noise: be- <br>-neath us was nothing now to be seen but a black <br>tempest, till looking east between the clouds & the <br>waves. we saw a cataract of blood mixed with fire <br>and not many stones throw from us appeard and <br>sunk again the scaly fold of a monstrous serpent"
mhh.f.illbk.18,mhh.b.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.b.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.b.illbk.18,"at last to the east, distant about three degrees ap- <br>-peard a fiery crest above the waves slowly it rear- <br>-ed like a ridge of golden rocks till we discoverd <br>two globes of crimson fire. from which the sea <br>fled away in clouds of smoke, and now we saw, it <br>was the head of Leviathan, his forehead was di <br>-vided into streaks of green & purple like those on <br>a tygers forehead: soon we saw his mouth & red <br>gills hang just above the raging foam tinging the <br>black deep with beams of blood, advancing toward<br>us"
mhh.f.illbk.18,mhh.d.illbk.18,"root of an oak. he was suspended in a fungus <br>which hung with the head downward into the deep:<br>By degrees we beheld the infinite Abyss, fiery <br>as the smoke of a burning city; beneath us at an <br>immense distance was the sun, black but shining <br>round it were fiery tracks on which revolv'd vast <br>spiders, crawling after their prey; which flew or <br>rather swum in the infinite deep, in the most ter- <br>-rific shapes of animals sprung from corruption. <br>& the air was full of them, & seemd composed <br>of them; these are Devils. and are called Powers <br>of the air, I now asked my companion which was my <br>eternal lot? he said, between the black & white spiders<br>But now, from between the black & white spiders <br>a cloud and fire burst and rolled thro the deep <br>blackning all beneath, so that the nether deep grew <br>black as a sea & rolled with a terrible noise: be- <br>-neath us was nothing now to be seen but a black <br>tempest, till looking east between the clouds & the <br>waves. we saw a cataract of blood mixed with fire <br>and not many stones throw from us appeard and <br>sunk again the scaly fold of a monstrous serpent. <br>at last to the east, distant about three degrees ap- <br>-peard a fiery crest above the waves slowly it rear- <br>-ed like a ridge of golden rocks till we discoverd <br>two globes of crimson fire. from which the sea <br>fled away in clouds of smoke, and now we saw, it <br>was the head of Leviathan, his forehead was di <br>-vided into streaks of green & purple like those on <br>a tygers forehead: soon we saw his mouth & red <br>gills hang just above the raging foam tinging the <br>black deep with beams of blood, advancing toward<br>us"
mhh.f.illbk.18,mhh.d.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.d.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.e.illbk.18,"root of an oak, he was suspended in a fungus"
mhh.f.illbk.18,mhh.e.illbk.18,which hung with the head downward into the deep
mhh.f.illbk.18,mhh.e.illbk.18,"By degrees we beheld the infinite Abyss, fiery <br>as the smoke of a burning city; beneath us at an <br>immense distance was the sun, black but shining <br>round it were fiery tracks on which revolv'd vast <br>spiders, crawling after their prey; which flew or <br>rather swum in the infinite deep, in the most ter- <br>-rific shapes of animals sprung from corruption. <br>& the air was full of them, & seemd composed <br>of them; these are Devils. and are called Powers <br>of the air, I now asked my companion which was my <br>eternal lot? he said, between the black & white spiders<br>But now, from between the black & white spiders <br>a cloud and fire burst and rolled thro the deep <br>blackning all beneath, so that the nether deep grew <br>black as a sea & rolled with a terrible noise: be- <br>-neath us was nothing now to be seen but a black <br>tempest, till looking east between the clouds & the <br>waves. we saw a cataract of blood mixed with fire <br>and not many stones throw from us appeard and <br>sunk again the scaly fold of a monstrous serpent. <br>at last to the east, distant about three degrees ap- <br>-peard a fiery crest above the waves slowly it rear- <br>-ed like a ridge of golden rocks till we discoverd <br>two globes of crimson fire. from which the sea <br>fled away in clouds of smoke, and now we saw, it <br>was the head of Leviathan, his forehead was di <br>-vided into streaks of green & purple like those on <br>a tygers forehead: soon we saw his mouth & red <br>gills hang just above the raging foam tinging the <br>black deep with beams of blood. advancing toward<br>us"
mhh.f.illbk.18,mhh.e.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.e.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.h.illbk.18,"root of an oak, he was suspended in a fungus <br>which hung with the head downward into the deep:<br>By degrees we beheld the infinite Abyss, fiery <br>as the smoke of a burning city; beneath us at an <br>immense distance was the sun, black but shining <br>round it were fiery tracks on which revolv'd vast <br>spiders, crawling after their prey; which flew or <br>rather swum in the infinite deep, in the most ter- <br>-rific shapes of animals sprung from corruption. <br>& the air was full of them, & seemd composed <br>of them; these are Devils. and are called Powers <br>of the air, I now asked my companion which was my <br>eternal lot? he said, between the black & white spiders<br>But now, from between the black & white spiders <br>a cloud and fire burst and rolled thro the deep <br>blackning all beneath, so that the nether deep grew <br>black as a sea & rolled with a terrible noise: be- <br>-neath us was nothing now to be seen but a black <br>tempest, till looking east between the clouds & the <br>waves. we saw a cataract of blood mixed with fire <br>and not many stones throw from us appeard and <br>sunk again the scaly fold of a monstrous serpent"
mhh.f.illbk.18,mhh.h.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.h.illbk.18,between the black & white spiders
mhh.f.illbk.18,mhh.h.illbk.18,"at last to the east, distant about three degrees ap"
mhh.f.illbk.18,mhh.h.illbk.18,peard a fiery crest above the waves slowly it rear
mhh.f.illbk.18,mhh.h.illbk.18,"ed like a ridge of golden rocks till we discoverd <br>two globes of crimson fire. from which the sea <br>fled away in clouds of smoke, and now we saw, it <br>was the head of Leviathan. his forehead was di"
mhh.f.illbk.18,mhh.h.illbk.18,"vided into streaks of green & purple like those on <br>a tygers forehead: soon we saw his mouth & red <br>gills hang just above the raging foam tinging the <br>black deep with beams of blood, advancing toward<br>us"
milton.b.illbk.37,jerusalem.e.illbk.75,"And these the names of the Twenty-seven Heavens & their Churches<br>Adam, Seth, Enos, Cainan, Mahalaleel, Jared, Enoch.<br>Methuselah, Lamech"
milton.b.illbk.37,jerusalem.e.illbk.75,"Hermaphroditic<br>Noah, Shem, Arphaxad, Cainan the Second, Salah. Heber,<br>Peleg, Reu. Serug, Nahor, Terah"
milton.b.illbk.37,jerusalem.e.illbk.75,"A Male within a Female hid as in an Ark & Curtains.<br>Abraham. Moses, Solomon, Paul, Constantine, Charlemaine"
milton.b.illbk.37,jerusalem.e.illbk.75,Luther. these Seven are the Male Females
milton.b.illbk.37,jerusalem.e.illbk.89,"Religion hid in War, a Dragon red & hidden Harlot"
milton.b.illbk.37,milton.b.illbk.23,"Paul, Constantine, Charlemaine"
milton.b.illbk.37,jerusalem.e.illbk.18,"Within<br>Beyond the Outline of Identity"
milton.b.illbk.37,milton.d.illbk.41,"The Virgin answerd. Knowest thou of Milton who descended<br>Driven from Eternity; him I seek! terrified at my Act<br>In Great Eternity which thou knowest! I come him to seek<br>So Ololon utterd in words distinct the anxious thought<br>Mild was the voice, but more distinct than any earthly<br>That Miltons Shadow heard & condensing all his Fibres<br>Into a strength impregnable of majesty & beauty infinite<br>I saw he was the Covering Cherub & within him Satan<br>And Rahah, in an outside which is fallacious! within<br>Beyond the outline of Identity, in the Selfhood deadly<br>And he appeard the Wicker Man of Scandinavia in whom<br>Jerusalems children consume in flames among the Stars<br>Descending down into my Garden, a Human Wonder of God<br>Reaching from heaven to earth a Cloud & Human Form<br>I beheld Milton with astonishment & in him beheld<br>The Monstrous Churches of Beulah, the Gods of Ulro dark<br>Twelve monstrous dishumanizd terrors Synagogues of Satan.<br>A Double Twelve & Thrice Nine: such their divisions.<br>And these their Names & their Places within the Mundane Shell<br>In Tyre & Sidon I saw Baal & Ashtaroth. In Moab Chemosh<br>In Ammon, Molech: loud his Furnaces rage among the Wheels<br>Of Og, & pealing loud the cries of the Victims of Fire:<br>And pale his Priestesses infolded in Veils of Pestilence. border'd<br>With War: Woven in Looms of Tyre & Sidon by beautiful Ashtaroth"
milton.b.illbk.37,milton.d.illbk.41,"In Palestine Dagon, Sea Monster! worshipd o'er the Sea.<br>Thammuz in Lebanon & Rimmon in Damascus curtaind<br>Osiris"
milton.b.illbk.37,milton.d.illbk.41,"Isis: Orus: in Egypt: dark their Tabernacles on Nile<br>Floating with solemn songs, & on the Lakes of Egypt nightly<br>With pomp, even till morning break & Osiris appear in the sky<br>But Belial of Sodom & Gomorrha. obscure Demon of Bribes <br>And secret Assasinations, not worshipd nor adord"
milton.b.illbk.37,milton.d.illbk.41,"but<br>With the finger on the lips & the back turnd to the light<br>And Saturn Jove & Rhea of the Isles of the Sea remote<br>These Twelve Gods, are the Twelve Spectre Sons of the Druid Albion<br>And these the Names of the Twenty-seven Heavens & their Churches<br>Adam. Seth, Enos, Cainan, Mahalaleel. Jared, Enoch.<br>Methuselah, Lamech: these are Giants mighty Hermaphroditic<br>Noah, Shem, Arphaxad, Cainan the second, Salah. Heber.<br>Peleg. Reu, Serug, Nahor, Terah, these are the Female-Males<br>A Male within a Female hid as in an Ark & Curtains.<br>Abraham, Moses, Solomon, Paul. Constantine. Charlemaine<br>Luther, these seven are the Male-Females, the Dragon Forms<br>Religion hid in War, a Dragon red & hidden Harlot<br>All these are seen in Miltons Shadow who is the Covering Cherub<br>The Spectre of Albion in which the Spectre of Luvah inhabits<br>In the Newtonian Voids between the Substances of Creation<br>For the Chaotic Voids outside of the Stars are measured by<br>The Stars, which are the boundaries of Kingdoms, Provinces<br>And Empires of Chaos invisible to the Vegetable Man<br>The Kingdom of Og. is in Orion: Sihon is in Ophiucus<br>Og has Twenty-seven Districts; Sihons Districts Twenty-one<br>From Star to Star, Mountains & Valleys, terrible dimension<br>Stretchd out, compose the Mundane Shell, a mighty Incrustation<br>Of Forty-eight deformed Human Wonders of the Almighty<br>With Caverns whose remotest bottoms meet again beyond<br>The Mundane Shell in Golgonooza, but the Fires of Los. rage<br>In the remotest bottoms of the Caves. that none can pass<br>Into Eternity that way, but all descend to Los<br>To Bowlahoola & Allamanda & to Entuthon Benython<br>The Heavens are the Cherub, the Twelve Gods are Satan"
