primary_desc_id,match_desc_id,fragment
milton.c.illbk.43,milton.d.illbk.38,In Chasms of the Mundane Shell
milton.c.illbk.43,milton.b.illbk.39,"Loud Satan thunderd, loud & dark upon mild Felpham"
milton.c.illbk.43,milton.b.illbk.39,Coming in a cloud with trumpets
milton.c.illbk.43,milton.c.illbk.37,In Chasms of the Mundane Shell
milton.c.illbk.43,milton.d.illbk.02,The Eternal Great Humanity Divine
milton.c.illbk.43,milton.a.illbk.34,In Chasms of the Mundane Shell
milton.c.illbk.43,milton.c.illbk.42,"Loud Satan thunderd, loud & dark upon mild Felpham"
milton.c.illbk.43,milton.c.illbk.42,Coming in a cloud with trumpets
bb515.2.comb.26,bb515.1.comb.32,"WB<br>London, Pubd. June 27. 1796. by R Edwards, 142 New Bond Str"
bb515.2.comb.26,bb515.2.comb.32,"WB<br>London, Pubd. June 27. 1796. by R Edwards, 142 New Bond Str"
lt3july1827.1.ltr.02,lt25april1827.1.ltr.02,I thank you for The Ten Pounds
bb470.1.comb.01,bb470.2.comb.01,"Little TOM the Sailor<br>And does then the Ocean possess<br>The promising, brave, little youth,<br>Who display'd, in a scene of distress,<br>Such Tenderness, Courage, and Truth?<br>Little Tom is a Cottagers Son;<br>His years not amounting to ten!<br>But the Dawn of his Manhood begun<br>With a Soul like the noblest of Men.<br>In an Hospital, distant from Home,<br>He lost his unfortunate Sire;<br>And his Mother was tempted to roam,<br>But to see that kind Father expire.<br>To depart from her Cottage was hard;<br>To desert the dear dying was worse,<br>Tho'! She had an Ideot to guard,<br>And a sick little Infant to nurse.<br>The brave little Tom tried to chear<br>The Grief that He shudder'd to see:<br>""Go! Mother (He said) without Fear!<br>Go! and leave these poor creatures to me!<br>Go you my sick Father restore!<br>And I will take Care of these two:<br>I will not stir out of the Door,<br>For what without me could they do?<br>I will carefully dress them, and feed.<br>Go you our dear Father to save!<br>I will not desert them indeed:""<br>And Tom kept the promise he gave,<br>But his Mother a Widow came back;<br>Want and Sorrow her Portion must be;<br>And her Heart, on Necessity's Rack,<br>Has sent little Thomas to Sea.<br>O Sea! Thou grand Servant of God!<br>The Children of Britain defend!<br>As a braver the Deck never trod,<br>Little Thomas will find Thee a Friend:<br>And when He's aloft in the Shrouds,<br>If a Storm threats aloud to destroy,<br>His Fathers free Soul, in the Clouds,<br>Will watch o'er the venturous Boy:<br>I hear, when the Tempests appall,<br>That Spirit paternal exclaim<br>""O God! Thou Protector of All!<br>Let me shelter this dear little Frame!<br>A Defender, with Honour, his Due!<br>In the Man may his Country admire!<br>Since the Child was a Guardian so true<br>To the desolate Cot of his Sire.""<br>W. Blake"
bb470.1.comb.01,bb470.2.comb.01,"Printed for & Sold by the Widow Spicer of Folkstone<br>For the Benefit of her Orphans<br> October 5, 1800"
america.i.illbk.10,vda.g.illbk.04,because the soul of sweet delight<br>Can never
america.i.illbk.10,vda.b.illbk.04,because the soul of sweet delight<br>Can never
america.i.illbk.10,america.a.illbk.10,"The terror answerd; I am Orc, wreath'd round the accursed tree:<br>The times are ended; shadows pass the morning gins to break;<br>The fiery joy, that Urizen perverted to ten commands,<br>What night he led the starry hosts thro' the wide wilderness"
america.i.illbk.10,america.a.illbk.10,"That stony law I stamp to dust: and scatter religion abroad<br>To the four winds as a torn book, & none shall gather the leaves;<br>But they shall rot on desart sands, & consume in bottomless deeps,<br>To make the desarts blossom, & the deeps shrink to their fountains,<br>And to renew"
america.i.illbk.10,america.a.illbk.10,"the fiery joy, and burst the stony roof.<br>That pale religious letchery, seeking Virginity,<br>May find it in a harlot, and in coarse-clad honesty<br>The undefil'd tho' ravish'd in her cradle night and morn:<br>For every thing that lives is holy, life delights in life;<br>Because the soul of sweet delight can never be defil'd.<br>Fires inwrap the earthly globe, yet man is not consumd;<br>Amidst the lustful fires he walks; his feet become like brass, <br>His knees and thighs like silver, & his breast and head like gold"
america.i.illbk.10,vda.a.illbk.03,because the soul of sweet delight<br>Can never
america.i.illbk.10,america.o.illbk.10,"I am Orc, wreath'd round the accursed tree:<br>The times are ended; shadows pass the morning gins to break"
america.i.illbk.10,america.o.illbk.10,"The fiery joy, that Urizen perverted to ten commands,<br>What night he led the starry hosts thro' the wide wilderness"
america.i.illbk.10,america.o.illbk.10,"That stony law I stamp to dust: and scatter religion abroad<br>To the four winds as a torn book, & none shall gather the leaves;<br>But they shall rot on desart sands, & consume in bottomless deeps,<br>To make the desarts blossom, & the deeps shrink to their fountains,<br>And to renew"
america.i.illbk.10,america.o.illbk.10,"the fiery joy, and burst the stony roof.<br>That pale religious letchery, seeking Virginity,<br>May find it in a harlot, and in coarse-clad honesty<br>The undefil'd tho' ravish'd in her cradle night and morn:<br>For every thing that lives is holy, life delights in life;<br>Because the soul of sweet delight can never be defil'd.<br>Fires inwrap the earthly globe, yet man is not consumd;<br>Amidst the lustful fires he walks"
america.i.illbk.10,america.o.illbk.10,"his feet become like brass, <br>His knees and thighs like silver, & his breast and head like gold"
america.i.illbk.10,vda.p.illbk.04,because the soul of sweet delight<br>Can never
america.i.illbk.10,america.m.illbk.10,"The terror answerd; I am Orc, wreath'd round the accursed tree:<br>The times are ended; shadows pass the morning gins to break;<br>The fiery joy, that Urizen perverted to ten commands,<br>What night he led the starry hosts thro' the wide wilderness:<br>That stony law I stamp to dust: and scatter religion abroad<br>To the four winds as a torn book, & none shall gather the leaves"
america.i.illbk.10,america.m.illbk.10,"But they shall rot on desart sands, & consume in bottomless deeps,<br>To make the desarts blossom, & the deeps shrink to their fountains,<br>And to renew"
america.i.illbk.10,america.m.illbk.10,"the fiery joy, and burst the stony roof.<br>That pale religious letchery, seeking Virginity,<br>May find it in a harlot, and in coarse-clad honesty<br>The undefil'd tho' ravish'd in her cradle night and morn:<br>For every thing that lives is holy, life delights in life;<br>Because the soul of sweet delight can never be defil'd.<br>Fires inwrap the earthly globe, yet man is not consumd;<br>Amidst the lustful fires he walks; his feet become like brass, <br>His knees and thighs like silver, & his breast and head like gold"
america.i.illbk.10,america.e.illbk.10,"The terror answerd; I am Orc, wreath'd round the accursed tree:<br>The times are ended; shadows pass the morning gins to break;<br>The fiery joy, that Urizen perverted to ten commands,<br>What night he led the starry hosts thro' the wide wilderness:<br>That stony law I stamp to dust: and scatter religion abroad<br>To the four winds as a torn book, & none shall gather the leaves;<br>But they shall rot on desart sands, & consume in bottomless deeps,<br>To make the desarts blossom, & the deeps shrink to their fountains,<br>And to renew"
america.i.illbk.10,america.e.illbk.10,"the fiery joy, and burst the stony roof.<br>That pale religious letchery, seeking Virginity,<br>May find it in a harlot, and in coarse-clad honesty<br>The undefil'd tho' ravish'd in her cradle night and morn:<br>For every thing that lives is holy, life delights in life;<br>Because the soul of sweet delight can never be defil'd.<br>Fires inwrap the earthly globe, yet man is not consumd;<br>Amidst the lustful fires he walks; his feet become like brass, <br>His knees and thighs like silver, & his breast and head like gold"
america.i.illbk.10,america.f.illbk.10,"The terror answerd; I am Orc, wreath'd round the accursed tree:<br>The times are ended; shadows pass the morning gins to break;<br>The fiery joy, that Urizen perverted to ten commands,<br>What night he led the starry hosts thro' the wide wilderness"
america.i.illbk.10,america.f.illbk.10,"That stony law I stamp to dust: and scatter religion abroad<br>To the four winds as a torn book, & none shall gather the leaves;<br>But they shall rot on desart sands, & consume in bottomless deeps,<br>To make the desarts blossom, & the deeps shrink to their fountains,<br>And to renew"
america.i.illbk.10,america.f.illbk.10,"and burst the stony roof.<br>That pale religious letchery, seeking Virginity,<br>May find it in a harlot, and in coarse-clad honesty<br>The undefil'd tho' ravish'd in her cradle night and morn:<br>For every thing that lives is holy, life delights in life;<br>Because the soul of sweet delight can never be defil'd.<br>Fires inwrap the earthly globe, yet man is not consumd;<br>Amidst the lustful fires he walks; his feet become like brass, <br>His knees and thighs like silver, & his breast and head like gold"
america.i.illbk.10,america.b.illbk.10,"The terror answerd; I am Orc, wreath'd round the accursed tree:<br>The times are ended; shadows pass the morning gins to break;<br>The fiery joy, that Urizen perverted to ten commands,<br>What night he led the starry hosts thro' the wide wilderness:<br>That stony law I stamp to dust: and scatter religion abroad<br>To the four winds as a torn book, & none shall gather the leaves;<br>But they shall rot on desart sands, & consume in bottomless deeps,<br>To make the desarts blossom, & the deeps shrink to their fountains,<br>And to renew"
america.i.illbk.10,america.b.illbk.10,"the fiery joy, and burst the stony roof.<br>That pale religious letchery, seeking Virginity,<br>May find it in a harlot, and in coarse-clad honesty<br>The undefil'd tho' ravish'd in her cradle night and morn:<br>For every thing that lives is holy, life delights in life;<br>Because the soul of sweet delight can never be defil'd.<br>Fires inwrap the earthly globe, yet man is not consumd;<br>Amidst the lustful fires he walks; his feet become like brass, <br>His knees and thighs like silver, & his breast and head like gold"
lt1aug1826.1.ltr.01,lt19may1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt7june1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt10november1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt27jan1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt3july1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt16july1826.1.ltr.01,Cirencester Place<br>FitzRoy Square
lt1aug1826.1.ltr.01,lt14july1826.1.ltr.01,Linnell<br>Cirencester Place<br>Fitz
lt1aug1826.1.ltr.01,lt31jan1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt15march1827.1.ltr.01,Mr Linnell<br>Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt29july1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt1827.1.ltr.01,Mr Linnell<br>Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1aug1826.1.ltr.01,lt25april1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
bb515.2.comb.18,bb515.2.comb.06,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.2.comb.01,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.2.comb.03,"Pubd. June. 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.1.comb.03,"Pubd. June. 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.1.comb.20,"WB<br>Pubd. June, 27th. 1796, by R. Edwards. No. 142"
bb515.2.comb.18,bb515.1.comb.11,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.2.comb.11,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.1.comb.07,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.2.comb.20,"WB<br>Pubd. June, 27th. 1796, by R. Edwards. No. 142"
bb515.2.comb.18,bb515.2.comb.19,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.18,bb515.2.comb.08,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb456.1.comeng.04,bb456.1.comeng.10,Works and Days.__Elton's Hesiod
bb456.1.comeng.04,bb456.1.comeng.10,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.01,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown. London"
bb456.1.comeng.04,bb456.1.comeng.05,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.27,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.11,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.22,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.03,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.25,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.12,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.04,bb456.1.comeng.09,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.20,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London"
bb456.1.comeng.04,bb456.1.comeng.23,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.08,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.06,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.04,bb456.1.comeng.07,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb471.1.comeng.04,bb471.1.comeng.05,"Publish'd, May 1. 1803. by Cadell & Davies Strand"
bb471.1.comeng.04,bb471.1.comeng.01,"Publish'd, May 1. 1803. by Cadell & Davies"
bb471.1.comeng.04,bb471.1.comeng.03,"Publish'd, May 1. 1803. by Cadell & Davies"
bb471.1.comeng.04,bb471.1.comeng.06,"W Blake. sculp.<br>Publish'd, May 1. 1803. by Cadell & Davies"
vda.b.illbk.04,america.i.illbk.10,Because the soul of sweet delight can never
vda.b.illbk.04,america.a.illbk.10,Because the soul of sweet delight can never
vda.b.illbk.04,america.o.illbk.10,Because the soul of sweet delight can never
vda.b.illbk.04,america.m.illbk.10,Because the soul of sweet delight can never
vda.b.illbk.04,america.e.illbk.10,Because the soul of sweet delight can never
vda.b.illbk.04,america.f.illbk.10,Because the soul of sweet delight can never
vda.b.illbk.04,america.b.illbk.10,Because the soul of sweet delight can never
bb74.1.ms.14,songsie.e.illbk.24,on a Holy Thursday their innocent faces clean<br>The children walking two & two in
bb74.1.ms.14,songsie.e.illbk.24,walkd before with wands as white as
bb74.1.ms.14,songsie.e.illbk.24,Thames waters flow<br>O what a multitude they
bb74.1.ms.14,songsie.e.illbk.24,these flowers of London town<br>Seated in companies they sit
bb74.1.ms.14,songsie.e.illbk.24,with radiance all their own<br>The hum of multitudes w
bb74.1.ms.14,songsie.e.illbk.24,s raising their innocent hands
bb74.1.ms.14,songsie.e.illbk.24,like a mighty wind they raise to
bb74.1.ms.14,songsie.e.illbk.24,like a mighty wind they raise to
bb74.1.ms.14,songsie.e.illbk.24,Or like harmonious thunderings the seats of
bb74.1.ms.14,songsie.e.illbk.24,Or like harmonious thunderings the seats of
bb74.1.ms.14,songsie.e.illbk.24,lest you drive an angel from your door
bb74.1.ms.14,songsie.r.illbk.19,on a Holy Thursday their innocent faces clean<br>The children walking two & two in
bb74.1.ms.14,songsie.r.illbk.19,walkd before with wands as white as
bb74.1.ms.14,songsie.r.illbk.19,Thames waters flow<br>O what a multitude they
bb74.1.ms.14,songsie.r.illbk.19,these flowers of London town<br>Seated in companies they sit
bb74.1.ms.14,songsie.r.illbk.19,with radiance all their own<br>The hum of multitudes w
bb74.1.ms.14,songsie.r.illbk.19,s raising their innocent hands
bb74.1.ms.14,songsie.r.illbk.19,like a mighty wind they raise to
bb74.1.ms.14,songsie.r.illbk.19,like a mighty wind they raise to
bb74.1.ms.14,songsie.r.illbk.19,Or like harmonious thunderings the seats of
bb74.1.ms.14,songsie.r.illbk.19,Or like harmonious thunderings the seats of
bb74.1.ms.14,songsie.r.illbk.19,lest you drive an angel from your door
bb74.1.ms.14,songsie.t.illbk.19,on a Holy Thursday their innocent faces clean<br>The children walking two & two in
bb74.1.ms.14,songsie.t.illbk.19,walkd before with wands as white as
bb74.1.ms.14,songsie.t.illbk.19,Thames waters flow<br>O what a multitude they
bb74.1.ms.14,songsie.t.illbk.19,these flowers of London town<br>Seated in companies they sit
bb74.1.ms.14,songsie.t.illbk.19,with radiance all their own<br>The hum of multitudes w
bb74.1.ms.14,songsie.t.illbk.19,s raising their innocent hands
bb74.1.ms.14,songsie.t.illbk.19,like a mighty wind they raise to
bb74.1.ms.14,songsie.t.illbk.19,like a mighty wind they raise to
bb74.1.ms.14,songsie.t.illbk.19,Or like harmonious thunderings the seats of
bb74.1.ms.14,songsie.t.illbk.19,Or like harmonious thunderings the seats of
bb74.1.ms.14,songsie.t.illbk.19,lest you drive an angel from your door
bb74.1.ms.14,songsie.aa.illbk.19,on a Holy Thursday their innocent faces clean<br>The children walking two & two in
bb74.1.ms.14,songsie.aa.illbk.19,walkd before with wands as white as
bb74.1.ms.14,songsie.aa.illbk.19,Thames waters flow<br>O what a multitude they
bb74.1.ms.14,songsie.aa.illbk.19,these flowers of London town<br>Seated in companies they sit
bb74.1.ms.14,songsie.aa.illbk.19,with radiance all their own<br>The hum of multitudes w
bb74.1.ms.14,songsie.aa.illbk.19,s raising their innocent hands
bb74.1.ms.14,songsie.aa.illbk.19,like a mighty wind they raise to
